"","id","symbol","period","interval","start_at","open_time","volume","open","high","low","close","turnover","year","month","day","hour","weekday","shifted"
"3441",3793945,"BTCUSDT",240,240,1582516800,1582516800,200.196,9768.5,9768.5,9700,9748.5,1951610.706,2020,2,24,12,0,9799
"3442",3794752,"BTCUSDT",240,240,1582531200,1582531200,327.809,9748.5,9799,9719.5,9799,3212200.391,2020,2,24,16,0,9700.5
"3443",3795577,"BTCUSDT",240,240,1582545600,1582545600,775.768,9799,9835.5,9700,9700.5,7525337.484,2020,2,24,20,0,9632.5
"3444",3796379,"BTCUSDT",240,240,1582560000,1582560000,716.919,9700.5,9728,9507,9632.5,6905722.2675,2020,2,25,0,1,9669.5
"3445",3797137,"BTCUSDT",240,240,1582574400,1582574400,434.32,9632.5,9669.5,9585.5,9669.5,4199657.24,2020,2,25,4,1,9587.5
"3446",3797965,"BTCUSDT",240,240,1582588800,1582588800,205.96,9669.5,9674,9578,9587.5,1974641.5,2020,2,25,8,1,9534.5
"3447",3798777,"BTCUSDT",240,240,1582603200,1582603200,440.4,9587.5,9613,9508.5,9534.5,4198993.8,2020,2,25,12,1,9599
"3448",3799570,"BTCUSDT",240,240,1582617600,1582617600,4064.728,9534.5,9600,9509,9599,39017324.072,2020,2,25,16,1,9395.5
"3449",3800370,"BTCUSDT",240,240,1582632000,1582632000,4732.419,9599,9673,9382.5,9395.5,44463442.7145,2020,2,25,20,1,9350
"3450",3801172,"BTCUSDT",240,240,1582646400,1582646400,567.885,9395.5,9433.5,9321,9350,5309724.75,2020,2,26,0,2,9349
"3451",3801919,"BTCUSDT",240,240,1582660800,1582660800,622.253,9350,9408,9313.5,9349,5817443.297,2020,2,26,4,2,9164
"3452",3802750,"BTCUSDT",240,240,1582675200,1582675200,1013.597,9349,9378,9135,9164,9288602.908,2020,2,26,8,2,9157
"3453",3803554,"BTCUSDT",240,240,1582689600,1582689600,2238.404,9164,9223.5,9144,9157,20497065.428,2020,2,26,12,2,9183
"3454",3804369,"BTCUSDT",240,240,1582704000,1582704000,501.895,9157,9200,9150,9183,4608901.785,2020,2,26,16,2,9040
"3455",3805124,"BTCUSDT",240,240,1582718400,1582718400,3347.472,9183,9281,9006.5,9040,30261146.88,2020,2,26,20,2,8829
"3456",3805938,"BTCUSDT",240,240,1582732800,1582732800,2723.016,9040,9040,8674,8829,24041508.264,2020,2,27,0,3,8793.5
"3457",3806759,"BTCUSDT",240,240,1582747200,1582747200,815.754,8829,8855.5,8733.5,8793.5,7173332.799,2020,2,27,4,3,8740
"3458",3807560,"BTCUSDT",240,240,1582761600,1582761600,1330.947,8793.5,8793.5,8547.5,8740,11632476.78,2020,2,27,8,3,8820.5
"3459",3808362,"BTCUSDT",240,240,1582776000,1582776000,570.533,8740,8820.5,8700,8820.5,5032386.3265,2020,2,27,12,3,8792.5
"3460",3809160,"BTCUSDT",240,240,1582790400,1582790400,488.62,8820.5,8850,8750.5,8792.5,4296191.35,2020,2,27,16,3,8850
"3461",3809925,"BTCUSDT",240,240,1582804800,1582804800,740.535,8792.5,8928.5,8789,8850,6553734.75,2020,2,27,20,3,8904
"3462",3810764,"BTCUSDT",240,240,1582819200,1582819200,535.787,8850,8958,8850,8904,4770647.448,2020,2,28,0,4,8800.5
"3463",3811549,"BTCUSDT",240,240,1582833600,1582833600,778.729,8904,8914.5,8689.5,8800.5,6853204.5645,2020,2,28,4,4,8844
"3464",3812357,"BTCUSDT",240,240,1582848000,1582848000,570.432,8800.5,8899,8800,8844,5044900.608,2020,2,28,8,4,8737.5
"3465",3813165,"BTCUSDT",240,240,1582862400,1582862400,454.728,8844,8857,8714.5,8737.5,3973185.9,2020,2,28,12,4,8574
"3466",3813965,"BTCUSDT",240,240,1582876800,1582876800,573.857,8737.5,8779,8551.5,8574,4920249.918,2020,2,28,16,4,8689
"3467",3814759,"BTCUSDT",240,240,1582891200,1582891200,1569.903,8574,8706.5,8466,8689,13640887.167,2020,2,28,20,4,8587.5
"3468",3815557,"BTCUSDT",240,240,1582905600,1582905600,616.628,8689,8730.5,8498.5,8587.5,5295292.95,2020,2,29,0,5,8777.5
"3469",3816311,"BTCUSDT",240,240,1582920000,1582920000,53.238,8587.5,8777.5,8587.5,8777.5,467296.545,2020,2,29,4,5,8777.5
"3470",3817061,"BTCUSDT",240,240,1582934400,1582934400,0,8777.5,8777.5,8777.5,8777.5,0,2020,2,29,8,5,8756.5
"3471",3817463,"BTCUSDT",240,240,1582948800,1582948800,0.001,8777.5,8777.5,8756.5,8756.5,8.7565,2020,2,29,12,5,8756.5
"3472",3818555,"BTCUSDT",240,240,1582963200,1582963200,0,8756.5,8756.5,8756.5,8756.5,0,2020,2,29,16,5,8603
"3473",3818954,"BTCUSDT",240,240,1582977600,1582977600,0.8,8756.5,8756.5,8603,8603,6882.4,2020,2,29,20,5,8603
"3474",3820302,"BTCUSDT",240,240,1582992000,1582992000,0,8603,8603,8603,8603,0,2020,3,1,0,6,8556.5
"3475",3820702,"BTCUSDT",240,240,1583006400,1583006400,14.335,8603,8632.5,8556.5,8556.5,122657.4275,2020,3,1,4,6,8657
"3476",3821955,"BTCUSDT",240,240,1583020800,1583020800,144.847,8556.5,8657,8527.5,8657,1253940.479,2020,3,1,8,6,8549
"3477",3822579,"BTCUSDT",240,240,1583035200,1583035200,0.001,8657,8657,8549,8549,8.549,2020,3,1,12,6,8635.5
"3478",3823455,"BTCUSDT",240,240,1583049600,1583049600,74.518,8549,8635.5,8549,8635.5,643500.189,2020,3,1,16,6,8601.5
"3479",3824357,"BTCUSDT",240,240,1583064000,1583064000,158.898,8635.5,8689.5,8563,8601.5,1366761.147,2020,3,1,20,6,8547
"3480",3824957,"BTCUSDT",240,240,1583078400,1583078400,383.31,8601.5,8601.5,8466.5,8547,3276150.57,2020,3,2,0,0,8573
"3481",3825963,"BTCUSDT",240,240,1583092800,1583092800,57.21,8547,8573,8499.5,8573,490461.33,2020,3,2,4,0,8614
"3482",3826650,"BTCUSDT",240,240,1583107200,1583107200,421.9,8573,8625.5,8573,8614,3634246.6,2020,3,2,8,0,8661.5
"3483",3827556,"BTCUSDT",240,240,1583121600,1583121600,3.49,8614,8661.5,8614,8661.5,30228.635,2020,3,2,12,0,8674
"3484",3828175,"BTCUSDT",240,240,1583136000,1583136000,1.04,8661.5,8674,8650.5,8674,9020.96,2020,3,2,16,0,8851.5
"3485",3828896,"BTCUSDT",240,240,1583150400,1583150400,208.711,8674,8851.5,8674,8851.5,1847405.4165,2020,3,2,20,0,8854
"3486",3829813,"BTCUSDT",240,240,1583164800,1583164800,10.209,8851.5,8854,8851.5,8854,90390.486,2020,3,3,0,1,8946
"3487",3830675,"BTCUSDT",240,240,1583179200,1583179200,1,8854,8946,8854,8946,8946,2020,3,3,4,1,8889
"3488",3831390,"BTCUSDT",240,240,1583193600,1583193600,23.499,8946,8946,8809.5,8889,208882.611,2020,3,3,8,1,8772.5
"3489",3832373,"BTCUSDT",240,240,1583208000,1583208000,33.502,8889,8889,8772.5,8772.5,293896.295,2020,3,3,12,1,8866.5
"3490",3833083,"BTCUSDT",240,240,1583222400,1583222400,164.005,8772.5,8869.5,8755.5,8866.5,1454150.3325,2020,3,3,16,1,8750
"3491",3833948,"BTCUSDT",240,240,1583236800,1583236800,286.201,8866.5,8869.5,8750,8750,2504258.75,2020,3,3,20,1,8678.5
"3492",3834706,"BTCUSDT",240,240,1583251200,1583251200,86.39,8750,8750,8672.5,8678.5,749735.615,2020,3,4,0,2,8678.5
"3493",3835265,"BTCUSDT",240,240,1583265600,1583265600,0,8678.5,8678.5,8678.5,8678.5,0,2020,3,4,4,2,8799
"3494",3835664,"BTCUSDT",240,240,1583280000,1583280000,99.3,8678.5,8806.5,8678.5,8799,873740.7,2020,3,4,8,2,8829
"3495",3837171,"BTCUSDT",240,240,1583294400,1583294400,1.68,8799,8829,8787.5,8829,14832.72,2020,3,4,12,2,8703
"3496",3837946,"BTCUSDT",240,240,1583308800,1583308800,3.077,8829,8829,8703,8703,26779.131,2020,3,4,16,2,8750
"3497",3838736,"BTCUSDT",240,240,1583323200,1583323200,247.881,8703,8750,8703,8750,2168958.75,2020,3,4,20,2,8750
"3498",3839521,"BTCUSDT",240,240,1583337600,1583337600,0,8750,8750,8750,8750,0,2020,3,5,0,3,8750
"3499",3839921,"BTCUSDT",240,240,1583352000,1583352000,0,8750,8750,8750,8750,0,2020,3,5,4,3,8867.5
"3500",3840320,"BTCUSDT",240,240,1583366400,1583366400,68.496,8750,8923.5,8750,8867.5,607388.28,2020,3,5,8,3,8911
"3501",3841976,"BTCUSDT",240,240,1583380800,1583380800,239.466,8867.5,8912,8867.5,8911,2133881.526,2020,3,5,12,3,9123
"3502",3842777,"BTCUSDT",240,240,1583395200,1583395200,17334.21,8911,9123,8909.5,9123,158139997.83,2020,3,5,16,3,9115
"3503",3843476,"BTCUSDT",240,240,1583409600,1583409600,2884.498,9123,9137.5,9115,9115,26292199.27,2020,3,5,20,3,9115
"3504",3844237,"BTCUSDT",240,240,1583424000,1583424000,2,9115,9115,9115,9115,18230,2020,3,6,0,4,9061
"3505",3844762,"BTCUSDT",240,240,1583438400,1583438400,1367.09501963,9115,9115,8091.5,9061,12387247.9728674,2020,3,6,4,4,8981
"3506",3845929,"BTCUSDT",240,240,1583452800,1583452800,725.94951182,9061,9073.5,8981,8981,6519752.56565542,2020,3,6,8,4,20001
"3507",3846325,"BTCUSDT",240,240,1583467200,1583467200,0.114,8981,20001,8091.5,20001,2280.114,2020,3,6,12,4,100
"3508",3847149,"BTCUSDT",240,240,1583481600,1583481600,201.005,20001,20001,100,100,20100.5,2020,3,6,16,4,100
"3509",3847650,"BTCUSDT",240,240,1583496000,1583496000,0,100,100,100,100,0,2020,3,6,20,4,100
"3510",3848051,"BTCUSDT",240,240,1583510400,1583510400,0,100,100,100,100,0,2020,3,7,0,5,100
"3511",3848451,"BTCUSDT",240,240,1583524800,1583524800,0,100,100,100,100,0,2020,3,7,4,5,100
"3512",3848850,"BTCUSDT",240,240,1583539200,1583539200,0,100,100,100,100,0,2020,3,7,8,5,8990.5
"3513",3849252,"BTCUSDT",240,240,1583553600,1583553600,1,100,8990.5,100,8990.5,8990.5,2020,3,7,12,5,8990.5
"3514",3851903,"BTCUSDT",240,240,1583568000,1583568000,3,8990.5,8990.5,0.5,8990.5,26971.5,2020,3,7,16,5,8990.5
"3515",3852502,"BTCUSDT",240,240,1583582400,1583582400,0,8990.5,8990.5,8990.5,8990.5,0,2020,3,7,20,5,8700
"3516",3852903,"BTCUSDT",240,240,1583596800,1583596800,0.26041591,8990.5,8990.5,8700,8700,2265.618417,2020,3,8,0,6,8700
"3517",3854049,"BTCUSDT",240,240,1583611200,1583611200,0,8700,8700,8700,8700,0,2020,3,8,4,6,8700
"3518",3854448,"BTCUSDT",240,240,1583625600,1583625600,0.73958409,8700,8700,8700,8700,6434.381583,2020,3,8,8,6,8700
"3519",3855584,"BTCUSDT",240,240,1583640000,1583640000,0,8700,8700,8700,8700,0,2020,3,8,12,6,7802
"3520",3855984,"BTCUSDT",240,240,1583654400,1583654400,1.62,8700,8700,7802,7802,12639.24,2020,3,8,16,6,7802
"3521",3857151,"BTCUSDT",240,240,1583668800,1583668800,0,7802,7802,7802,7802,0,2020,3,8,20,6,7802
"3522",3857552,"BTCUSDT",240,240,1583683200,1583683200,0,7802,7802,7802,7802,0,2020,3,9,0,0,7802
"3523",3857952,"BTCUSDT",240,240,1583697600,1583697600,0,7802,7802,7802,7802,0,2020,3,9,4,0,7802
"3524",3858351,"BTCUSDT",240,240,1583712000,1583712000,0,7802,7802,7802,7802,0,2020,3,9,8,0,7559.5
"3525",3858754,"BTCUSDT",240,240,1583726400,1583726400,21992.91553983,7802,8454,7042,7559.5,166255445.023345,2020,3,9,12,0,7359
"3526",3861533,"BTCUSDT",240,240,1583740800,1583740800,0.12000021,7559.5,7559.5,7317,7359,883.08154539,2020,3,9,16,0,7743
"3527",3862039,"BTCUSDT",240,240,1583755200,1583755200,75109.27564936,7359,7838.5,0.5,7743,581571121.352994,2020,3,9,20,0,7881
"3528",3862902,"BTCUSDT",240,240,1583769600,1583769600,119.176,7743,7881,7743,7881,939226.056,2020,3,10,0,1,7892.5
"3529",3863433,"BTCUSDT",240,240,1583784000,1583784000,0.2,7881,7892.5,7881,7892.5,1578.5,2020,3,10,4,1,7882
"3530",3864401,"BTCUSDT",240,240,1583798400,1583798400,1325.99,7892.5,7932.5,7877,7882,10451453.18,2020,3,10,8,1,7902.5
"3531",3865338,"BTCUSDT",240,240,1583812800,1583812800,2943.019,7882,8368.5,7850,7902.5,23257207.6475,2020,3,10,12,1,9148.5
"3532",3866127,"BTCUSDT",240,240,1583827200,1583827200,62031.194,7902.5,9148.5,7800,9148.5,567492378.309,2020,3,10,16,1,7843.5
"3533",3866885,"BTCUSDT",240,240,1583841600,1583841600,10696.853,9148.5,9148.5,7840.5,7843.5,83900766.5055,2020,3,10,20,1,7903.5
"3534",3867665,"BTCUSDT",240,240,1583856000,1583856000,3,7843.5,7903.5,7842,7903.5,23710.5,2020,3,11,0,2,7903.5
"3535",3868216,"BTCUSDT",240,240,1583870400,1583870400,0,7903.5,7903.5,7903.5,7903.5,0,2020,3,11,4,2,7925
"3536",3868615,"BTCUSDT",240,240,1583884800,1583884800,3391.909,7903.5,7967,7500,7925,26880878.825,2020,3,11,8,2,7862
"3537",3870052,"BTCUSDT",240,240,1583899200,1583899200,1461.185,7925,7944.5,7830,7862,11487836.47,2020,3,11,12,2,7830
"3538",3870821,"BTCUSDT",240,240,1583913600,1583913600,958.733,7862,7926,7763.5,7830,7506879.39,2020,3,11,16,2,7767
"3539",3871601,"BTCUSDT",240,240,1583928000,1583928000,794.055,7830,7895,7755,7767,6167425.185,2020,3,11,20,2,7826
"3540",3872384,"BTCUSDT",240,240,1583942400,1583942400,892.393,7767,7839,7614.5,7826,6983867.618,2020,3,12,0,3,7929
"3541",3873170,"BTCUSDT",240,240,1583956800,1583956800,811.958,7826,7978,7808,7929,6438014.982,2020,3,12,4,3,7666
"3542",3873951,"BTCUSDT",240,240,1583971200,1583971200,8292.067,7929,7960,5000,7666,63566985.622,2020,3,12,8,3,7388.5
"3543",3874711,"BTCUSDT",240,240,1583985600,1583985600,23722.067,7666,7666.5,7339,7388.5,175270492.0295,2020,3,12,12,3,6019
"3544",3875143,"BTCUSDT",240,240,1584000000,1584000000,9275.463,7388.5,7460,5519,6019,55829011.797,2020,3,12,16,3,6117.5
"3545",3875643,"BTCUSDT",240,240,1584014400,1584014400,5337.219,6019,6262,5704.5,6117.5,32650437.2325,2020,3,12,20,3,6003
"3546",3876096,"BTCUSDT",240,240,1584028800,1584028800,4725.47,6117.5,6203.5,5948.5,6003,28366996.41,2020,3,13,0,4,4781
"3547",3876639,"BTCUSDT",240,240,1584043200,1584043200,6543.478,6003,6027,4442,4781,31284368.318,2020,3,13,4,4,5137
"3548",3877138,"BTCUSDT",240,240,1584057600,1584057600,8367.404,4781,5454,3777.5,5137,42983354.348,2020,3,13,8,4,5360
"3549",3877656,"BTCUSDT",240,240,1584072000,1584072000,5172.322,5137,5420,4677,5360,27723645.92,2020,3,13,12,4,5372
"3550",3878154,"BTCUSDT",240,240,1584086400,1584086400,5496.661,5360,5641,5102,5372,29528062.892,2020,3,13,16,4,5186
"3551",3878663,"BTCUSDT",240,240,1584100800,1584100800,5359.4,5372,5906.5,4907.5,5186,27793848.4,2020,3,13,20,4,5356
"3552",3879155,"BTCUSDT",240,240,1584115200,1584115200,5570.8,5186,5462,4800,5356,29837204.8,2020,3,14,0,5,5549.5
"3553",3879657,"BTCUSDT",240,240,1584129600,1584129600,5235.13,5356,5666.5,5230,5549.5,29052353.935,2020,3,14,4,5,5544
"3554",3880171,"BTCUSDT",240,240,1584144000,1584144000,5168.442,5549.5,5600.5,5293,5544,28653842.448,2020,3,14,8,5,5470.5
"3555",3880685,"BTCUSDT",240,240,1584158400,1584158400,4444.665,5544,5544,5364,5470.5,24314539.8825,2020,3,14,12,5,5422
"3556",3881209,"BTCUSDT",240,240,1584172800,1584172800,5286.428,5470.5,5470.5,5151,5422,28663012.616,2020,3,14,16,5,5290
"3557",3881715,"BTCUSDT",240,240,1584187200,1584187200,5072.32,5422,5422,5247,5290,26832572.8,2020,3,14,20,5,5353
"3558",3882218,"BTCUSDT",240,240,1584201600,1584201600,5047.72,5290,5456,5231.5,5353,27020445.16,2020,3,15,0,6,5156
"3559",3882729,"BTCUSDT",240,240,1584216000,1584216000,5094.18,5353,5389,5047,5156,26265592.08,2020,3,15,4,6,5149
"3560",3883214,"BTCUSDT",240,240,1584230400,1584230400,5058.7,5156,5233,5068,5149,26047246.3,2020,3,15,8,6,5250
"3561",3883739,"BTCUSDT",240,240,1584244800,1584244800,5055.81,5149,5305,5149,5250,26543002.5,2020,3,15,12,6,5397
"3562",3884237,"BTCUSDT",240,240,1584259200,1584259200,4575.552,5250,5440.5,5181,5397,24694254.144,2020,3,15,16,6,5304
"3563",3884751,"BTCUSDT",240,240,1584273600,1584273600,4988.56,5397,5553.5,5226,5304,26459322.24,2020,3,15,20,6,5290
"3564",3885245,"BTCUSDT",240,240,1584288000,1584288000,5091.42,5304,5350,5223,5290,26933611.8,2020,3,16,0,0,5341
"3565",3885759,"BTCUSDT",240,240,1584302400,1584302400,5314.64,5290,5905,5157,5341,28385492.24,2020,3,16,4,0,5242
"3566",3886278,"BTCUSDT",240,240,1584316800,1584316800,4880.673,5341,5341,5159,5242,25584487.866,2020,3,16,8,0,4800.5
"3567",3886778,"BTCUSDT",240,240,1584331200,1584331200,8519.518,5242,5268,4726,4800.5,40897946.159,2020,3,16,12,0,4542
"3568",3887309,"BTCUSDT",240,240,1584345600,1584345600,7977.717,4800.5,4913,4000,4542,36234790.614,2020,3,16,16,0,5148
"3569",3887823,"BTCUSDT",240,240,1584360000,1584360000,4390.094,4542,20001,4497,5148,22600203.912,2020,3,16,20,0,4897
"3570",3888434,"BTCUSDT",240,240,1584374400,1584374400,5124.91,5148,5148,4807,4897,25096684.27,2020,3,17,0,1,5008
"3571",3888932,"BTCUSDT",240,240,1584388800,1584388800,5101.138,4897,5023.5,4810,5008,25546499.104,2020,3,17,4,1,5285
"3572",3889430,"BTCUSDT",240,240,1584403200,1584403200,5271.648,5008,5359,4896,5285,27860659.68,2020,3,17,8,1,5325.5
"3573",3889948,"BTCUSDT",240,240,1584417600,1584417600,5011.485,5285,5380,5187.5,5325.5,26688663.3675,2020,3,17,12,1,5236
"3574",3890529,"BTCUSDT",240,240,1584432000,1584432000,4903.152,5325.5,5396,5135,5236,25672903.872,2020,3,17,16,1,5338
"3575",3891073,"BTCUSDT",240,240,1584446400,1584446400,7235.633,5236,5345,5110,5338,38623808.954,2020,3,17,20,1,5345
"3576",3891630,"BTCUSDT",240,240,1584460800,1584460800,5116.98,5338,5432,5259,5345,27350258.1,2020,3,18,0,2,5299
"3577",3892126,"BTCUSDT",240,240,1584475200,1584475200,5046.582,5345,5485,5292,5299,26741838.018,2020,3,18,4,2,5363
"3578",3892635,"BTCUSDT",240,240,1584489600,1584489600,6257.955,5299,5380,5243,5363,33561412.665,2020,3,18,8,2,5129
"3579",3893139,"BTCUSDT",240,240,1584504000,1584504000,5508.646,5363,5399,5110,5129,28253845.334,2020,3,18,12,2,5108
"3580",3893649,"BTCUSDT",240,240,1584518400,1584518400,4531.727,5129,5202,5001,5108,23148061.516,2020,3,18,16,2,5304
"3581",3894188,"BTCUSDT",240,240,1584532800,1584532800,5173.609,5108,5357,5000.5,5304,27440822.136,2020,3,18,20,2,5297.5
"3582",3894669,"BTCUSDT",240,240,1584547200,1584547200,5187.73,5304,5310,5113,5297.5,27481999.675,2020,3,19,0,3,5372
"3583",3895186,"BTCUSDT",240,240,1584561600,1584561600,4717.92,5297.5,5378,5238,5372,25344666.24,2020,3,19,4,3,5256
"3584",3895676,"BTCUSDT",240,240,1584576000,1584576000,5197.191,5372,5400.5,5220,5256,27316435.896,2020,3,19,8,3,5389
"3585",3896197,"BTCUSDT",240,240,1584590400,1584590400,11393.405,5256,5701,5247.5,5389,61399059.545,2020,3,19,12,3,5586
"3586",3896701,"BTCUSDT",240,240,1584604800,1584604800,4732.004,5389,5611.5,5340.5,5586,26432974.344,2020,3,19,16,3,5867
"3587",3897257,"BTCUSDT",240,240,1584619200,1584619200,4839.348,5586,5890,5582,5867,28392454.716,2020,3,19,20,3,6178
"3588",3897785,"BTCUSDT",240,240,1584633600,1584633600,5127.33,5867,6307.5,5789.5,6178,31676644.74,2020,3,20,0,4,6139.5
"3589",3898287,"BTCUSDT",240,240,1584648000,1584648000,5310.502,6178,6367.5,6112.5,6139.5,32603827.029,2020,3,20,4,4,6123
"3590",3898796,"BTCUSDT",240,240,1584662400,1584662400,6272.952,6139.5,6215.5,4621.5,6123,38409285.096,2020,3,20,8,4,6289.5
"3591",3899310,"BTCUSDT",240,240,1584676800,1584676800,5938.253,6123,6299.5,6080,6289.5,37348642.2435,2020,3,20,12,4,6656
"3592",3899816,"BTCUSDT",240,240,1584691200,1584691200,8702.924,6289.5,6901,6264.5,6656,57926662.144,2020,3,20,16,4,6605.5
"3593",3900354,"BTCUSDT",240,240,1584705600,1584705600,11441.465,6656,6705.5,6431.5,6605.5,75576597.0575,2020,3,20,20,4,6185.5
"3594",3900897,"BTCUSDT",240,240,1584720000,1584720000,8420.879,6605.5,6657,6185.5,6185.5,52087347.0545,2020,3,21,0,5,6205.5
"3595",3901423,"BTCUSDT",240,240,1584734400,1584734400,8657.739,6185.5,6361.5,5663,6205.5,53725599.3645,2020,3,21,4,5,6249
"3596",3901966,"BTCUSDT",240,240,1584748800,1584748800,4695.812,6205.5,6369,6006.5,6249,29344129.188,2020,3,21,8,5,6149.5
"3597",3902557,"BTCUSDT",240,240,1584763200,1584763200,4584.09,6249,6309.5,6030,6149.5,28189861.455,2020,3,21,12,5,6051
"3598",3903178,"BTCUSDT",240,240,1584777600,1584777600,4488.465,6149.5,6180.5,5842,6051,27159701.715,2020,3,21,16,5,6196
"3599",3903755,"BTCUSDT",240,240,1584792000,1584792000,4377.157,6051,6213.5,6046,6196,27120864.772,2020,3,21,20,5,6195.5
"3600",3904342,"BTCUSDT",240,240,1584806400,1584806400,4214.999,6196,6209,6040,6195.5,26114026.3045,2020,3,22,0,6,9612.5
"3601",3762548,"BTCUSDT",240,240,1581940800,1581940800,1758.816,9000,9800,9000,9612.5,16906618.8,2020,2,17,20,0,9597
"3602",3762763,"BTCUSDT",240,240,1581955200,1581955200,174.072,9612.5,9652.5,9590,9597,1670568.984,2020,2,18,0,1,9597
"3603",3763331,"BTCUSDT",240,240,1581969600,1581969600,0,9597,9597,9597,9597,0,2020,2,18,4,1,9600
"3604",3763729,"BTCUSDT",240,240,1581984000,1581984000,747.95,9597,9999,9000,9600,7180320,2020,2,18,8,1,9600
"3605",3765119,"BTCUSDT",240,240,1581998400,1581998400,0,9600,9600,9600,9600,0,2020,2,18,12,1,9600
"3606",3765519,"BTCUSDT",240,240,1582012800,1582012800,0,9600,9600,9600,9600,0,2020,2,18,16,1,9600
"3607",3765918,"BTCUSDT",240,240,1582027200,1582027200,0,9600,9600,9600,9600,0,2020,2,18,20,1,9600
"3608",3766319,"BTCUSDT",240,240,1582041600,1582041600,0,9600,9600,9600,9600,0,2020,2,19,0,2,9600
"3609",3766719,"BTCUSDT",240,240,1582056000,1582056000,0,9600,9600,9600,9600,0,2020,2,19,4,2,11300
"3610",3767118,"BTCUSDT",240,240,1582070400,1582070400,2.205,9600,20000,9600,11300,24916.5,2020,2,19,8,2,10067.5
"3611",3769981,"BTCUSDT",240,240,1582084800,1582084800,85.669,11300,20000,10067.5,10067.5,862472.6575,2020,2,19,12,2,10208
"3612",3770781,"BTCUSDT",240,240,1582099200,1582099200,215.975,10067.5,10212.5,10039,10208,2204672.8,2020,2,19,16,2,10135
"3613",3771579,"BTCUSDT",240,240,1582113600,1582113600,845.485,10208,10249,10086.5,10135,8568990.475,2020,2,19,20,2,10161
"3614",3772304,"BTCUSDT",240,240,1582128000,1582128000,476.036,10135,10265.5,10122.5,10161,4837001.796,2020,2,20,0,3,9603
"3615",3773176,"BTCUSDT",240,240,1582142400,1582142400,2629.251,10161,10161,9384,9603,25248697.353,2020,2,20,4,3,9568.5
"3616",3773970,"BTCUSDT",240,240,1582156800,1582156800,991.401,9603,9647,9522,9568.5,9486220.4685,2020,2,20,8,3,9604
"3617",3774770,"BTCUSDT",240,240,1582171200,1582171200,633.015,9568.5,9615,9550,9604,6079476.06,2020,2,20,12,3,9579.5
"3618",3775580,"BTCUSDT",240,240,1582185600,1582185600,970.043,9604,9630,9546,9579.5,9292526.9185,2020,2,20,16,3,9584.5
"3619",3776373,"BTCUSDT",240,240,1582200000,1582200000,354.619,9579.5,9604.5,9539,9584.5,3398845.8055,2020,2,20,20,3,9535.5
"3620",3777163,"BTCUSDT",240,240,1582214400,1582214400,1885.794,9584.5,9665.5,9438.5,9535.5,17981988.687,2020,2,21,0,4,9602.5
"3621",3777920,"BTCUSDT",240,240,1582228800,1582228800,463.943,9535.5,9637,9535.5,9602.5,4455012.6575,2020,2,21,4,4,9690
"3622",3778689,"BTCUSDT",240,240,1582243200,1582243200,544.976,9602.5,9696.5,9584.5,9690,5280817.44,2020,2,21,8,4,9677
"3623",3779568,"BTCUSDT",240,240,1582257600,1582257600,374.263,9690,9725,9660,9677,3621743.051,2020,2,21,12,4,9703.5
"3624",3780367,"BTCUSDT",240,240,1582272000,1582272000,181.957,9677,9703.5,9630,9703.5,1765619.7495,2020,2,21,16,4,9721.5
"3625",3781103,"BTCUSDT",240,240,1582286400,1582286400,512.63,9703.5,9740,9696,9721.5,4983532.545,2020,2,21,20,4,9683
"3626",3781961,"BTCUSDT",240,240,1582300800,1582300800,218.672,9721.5,9721.5,9670,9683,2117400.976,2020,2,22,0,5,9680.5
"3627",3782772,"BTCUSDT",240,240,1582315200,1582315200,708.129,9683,9702,9609.5,9680.5,6855042.7845,2020,2,22,4,5,9671.5
"3628",3783569,"BTCUSDT",240,240,1582329600,1582329600,85.39,9680.5,9692.5,9645,9671.5,825849.385,2020,2,22,8,5,9614
"3629",3784332,"BTCUSDT",240,240,1582344000,1582344000,249.873,9671.5,9671.5,9574,9614,2402279.022,2020,2,22,12,5,9633.5
"3630",3785146,"BTCUSDT",240,240,1582358400,1582358400,185.397,9614,9652,9612.5,9633.5,1786021.9995,2020,2,22,16,5,9635
"3631",3785965,"BTCUSDT",240,240,1582372800,1582372800,212.45,9633.5,9659.5,9626,9635,2046955.75,2020,2,22,20,5,9671
"3632",3786765,"BTCUSDT",240,240,1582387200,1582387200,77.494,9635,9674.5,9635,9671,749444.474,2020,2,23,0,6,9685
"3633",3787567,"BTCUSDT",240,240,1582401600,1582401600,71.16,9671,9693.5,9671,9685,689184.6,2020,2,23,4,6,9746
"3634",3788173,"BTCUSDT",240,240,1582416000,1582416000,119.295,9685,9746,9685,9746,1162649.07,2020,2,23,8,6,9891.5
"3635",3789152,"BTCUSDT",240,240,1582430400,1582430400,564.583,9746,9923,9746,9891.5,5584572.7445,2020,2,23,12,6,9835
"3636",3789926,"BTCUSDT",240,240,1582444800,1582444800,546.43,9891.5,10002,9835,9835,5374139.05,2020,2,23,16,6,9910.5
"3637",3790773,"BTCUSDT",240,240,1582459200,1582459200,64.08,9835,9910.5,9835,9910.5,635064.84,2020,2,23,20,6,9899.5
"3638",3791485,"BTCUSDT",240,240,1582473600,1582473600,38.22,9910.5,9910.5,9868.5,9899.5,378358.89,2020,2,24,0,0,9963
"3639",3792303,"BTCUSDT",240,240,1582488000,1582488000,394.662,9899.5,9963,9857,9963,3932017.506,2020,2,24,4,0,9768.5
